cui,type,name
C1018470,bact,Brevibacillus
C1020190,bact,Kocuria
C1020324,bact,Citrobacter braakii
C1020510,bact,Burkholderia thailandensis
C1021720,bact,Chryseobacterium
C1021734,bact,Alcanivorax borkumensis
C1022476,bact,Saccharopolyspora spinosa
C1022801,bact,Dehalococcoides
C1024116,bact,Aquifex aeolicus
C1025898,bact,Streptomyces roseus
C1026338,bact,Streptomyces filamentosus
C1026410,bact,Streptomyces toxytricini
C1026885,bact,Thermoanaerobacteriales
C1026887,bact,Syntrophomonadaceae
C1028834,bact,Waddlia
C1031571,bact,Mannheimia
C1032247,bact,Helicobacter typhlonius
C1032649,bact,Mycobacterium tuberculosis complex
C1034494,bact,Delftia
C1035041,bact,Enterococcaceae
C1035882,bact,Mycobacteroides immunogenum
C1036092,bact,Parachlamydia
C1036094,bact,Chlamydia abortus
C1036096,bact,Chlamydia suis
C1036692,bact,Brachyspira intermedia
C1036693,bact,Brachyspira murdochii
C1036865,bact,Candidatus Xenohaliotis californiensis
C1037393,bact,Mannheimia varigena
C1037658,bact,Bacteroides acidifaciens
C1038817,bact,Burkholderia cepacia complex
C1038818,bact,Burkholderia multivorans
C1040695,bact,Staphylococcaceae
C1040967,bact,Order Enterobacterales
C1043924,bact,White tip die-back phytoplasma
C1044637,bact,Lactobacillus mucosae
C1047126,bact,Collinsella
C1047211,bact,Cyanobacteria
C1049459,bact,canis group
C1051298,bact,Dolichospermum circinale
C1054191,bact,spotted fever group
C1056265,bact,Flavobacteria class
C1056979,bact,Legionellales
C1058216,bact,Roseiflexus
C1062691,bact,Arthrospira maxima
C1063947,bact,Nocardia veterana
C1065475,bact,Alteromonadales
C1068499,bact,Mycoplasma haemolamae
C1073048,bact,Corynebacterium efficiens
C1076664,bact,Raoultella
C1076729,bact,Sphingomonas wittichii
C1079626,bact,Laribacter hongkongensis
C1079817,bact,Sneathia
C1080663,bact,Bacteroidales
C1080665,bact,Porphyromonadaceae
C1080712,bact,Rhizobium sp.
C1080726,bact,Planktothrix agardhii
C1080735,bact,Lactobacillus paracasei
C1080736,bact,Alloiococcus
C1081565,bact,Streptomyces verticillus
C1084938,bact,Mesorhizobium
C1086360,bact,Chlamydia felis
C1087254,bact,Candidatus Entotheonella palauensis
C1090622,bact,Achromobacter sp.
C1093224,bact,Rickettsia slovaca
C1095785,bact,Spirulina
C1136015,bact,Streptococcus milleri
C1136217,bact,"Neisseria meningitidis, Serogroup B"
C1136218,bact,"Neisseria meningitidis, Serogroup C"
C1136219,bact,"Neisseria meningitidis, Serogroup Y"
C1140704,bact,Streptococcus viridans
C1187839,bact,Burkholderia cenocepacia
C1188555,bact,Arthrospira platensis
C1189832,bact,Exiguobacterium antarcticum
C1190054,bact,Thermocrinis albus
C1193153,bact,Gallibacterium
C1193220,bact,Acaryochloris marina
C1193713,bact,Chromohalobacter salexigens
C1197203,bact,Salinispora
C1198566,bact,Inquilinus
C1207408,bact,Oceanobacillus iheyensis
C1210563,bact,Clostridiales
C1210564,bact,Lachnospiraceae
C1210581,bact,Lactobacillales
C1212549,bact,Dorea
C1213791,bact,Hormoscilla spongeliae
C1213835,bact,Leisingera
C1214082,bact,Turicibacter
C1217351,bact,Tannerella
C1222577,bact,Planctomycetes
C1222822,bact,Genus Dickeya
C1223768,bact,Salinibacterium amurskyense
C1224225,bact,Anaerostipes
C1225498,bact,Candidatus Mycoplasma haemominutum
C1229075,bact,Faecalibacterium
C1232667,bact,Petrobacter
C1254144,bact,Firmicutes
C1257750,bact,Chlorobium
C1257868,bact,Yersinia ruckeri
C1260916,bact,Tatlockia micdadei
C1260937,bact,Lactobacillus leichmannii
C1262461,bact,Vibrio harveyi
C1264771,bact,Acinetobacter calcoaceticus-Acinetobacter baumannii complex
C1264774,bact,Acinetobacter species
C1264818,bact,Campylobacter species
C1264830,bact,Clostridium species
C1264842,bact,Diarrheagenic Escherichia coli
C1265124,bact,"Shigella dysenteriae, serovar 1"
C1265139,bact,"Shigella flexneri, serovar 2a"
C1265175,bact,Vancomycin-Resistant Enterococci
C1265191,bact,"Haemophilus influenzae, not B"
C1265210,bact,Lactobacillus species
C1265219,bact,Legionella species
C1265234,bact,Nontuberculous Mycobacteria
C1265235,bact,Scotochromogenic mycobacteria
C1265236,bact,Rapid growing mycobacteria
C1265249,bact,Mycoplasma species
C1265259,bact,Peptostreptococcus species
C1265277,bact,Pseudomonas species
C1265284,bact,Staphylococcus species
C1265292,bact,Methicillin-Resistant Staphylococcus aureus
C1265293,bact,"Staphylococcus, coagulase positive"
C1265294,bact,Streptococcus species
C1265335,bact,Chlamydia pecorum
C1265366,bact,Aerobic Actinomycetes
C1269175,bact,Staphylococcus capitis
C1275758,bact,Salmonella enterica subsp. houtenae
C1275771,bact,Salmonella enterica subsp. salamae
C1275795,bact,Salmonella enterica subsp. indica
C1295730,bact,Diplococci
C1295736,bact,Actinomyces sp.
C1295752,bact,Borrelia species
C1295765,bact,Helicobacter species
C1295789,bact,Escherichia coli serogroup O26
C1295790,bact,Escherichia coli serogroup O111
C1295792,bact,Enterobacter sp.
C1295798,bact,Klebsiella species
C1295822,bact,Yersinia species
C1295845,bact,Lactococcus species
C1295864,bact,Neisseria species
C1295886,bact,Streptomyces species
C1295893,bact,Vibrio species
C1295917,bact,Prevotella species
C1295927,bact,Rickettsia species
C1295935,bact,Chlamydia species
C1299043,bact,Salmonella species
C1299078,bact,Bacillus species
C1299785,bact,Filobacterium rodentium
C1299786,bact,Salmonella pullorum
C1301465,bact,Motile bacteria
C1319979,bact,Escherichia coli O104
C1319993,bact,Escherichia coli serogroup O145
C1320012,bact,Picorna-like virus
C1320048,bact,Escherichia coli serogroup O86
C1320060,bact,Escherichia coli serogroup O127
C1320086,bact,"Escherichia coli, serotype O14"
C1328893,bact,Haemophilus influenzae biogroup aegyptius
C1328937,bact,nonpathogenic Escherichia coli
C1440605,bact,Escherichia coli K1
C1444090,bact,Resistant bacteria
C1444097,bact,ESBL Escherichia coli
C1444098,bact,Extended spectrum beta-lactamase producing Klebsiella pneumoniae
C1444104,bact,Penicillin resistant Streptococcus pneumoniae
C1449831,bact,Mycobacterium tuberculosis H37Rv
C1456432,bact,Actinobacteria phylum
C1456435,bact,Bacillales
C1458604,bact,Leptotrichia shahii
C1458769,bact,Allobaculum
C1475787,bact,Cupriavidus
C1477887,bact,Nostoc punctiforme
C1483520,bact,Volucribacter psittacicida
C1483950,bact,Streptomyces nanchangensis
C1484839,bact,Symploca hydnoides
C1485659,bact,Mycoplasma coccoides
C1488288,bact,Candidatus Scalindua
C1490417,bact,Alistipes
C1490589,bact,Akkermansia
C1490590,bact,Akkermansia muciniphila
C1493975,bact,Candidatus Paracaedimonas acanthamoebae
C1495733,bact,Volucribacter
C1499115,bact,Rexia
C1512715,bact,"Infectious Agent, Bacteria"
C1526912,bact,Yersinia enterocolitica O:3
C1531485,bact,Aerotolerant anaerobic bacteria
C1531953,bact,Fastidious bacterium
C1531954,bact,Fastidious Gram Negative Rods
C1532004,bact,"Haemophilus influenzae, non-typable"
C1532270,bact,Slow growing mycobacteria
C1532741,bact,Facultative anaerobic bacteria
C1532745,bact,Streptococcus pneumoniae Danish serotype 19A
C1532934,bact,Strict anaerobic bacteria
C1533182,bact,"Rickettsia, spotted fever group"
C1541907,bact,"Beta-hemolytic Streptococcus, group A"
C1562784,bact,Enteropathogenic bacteria
C1562804,bact,Diffusely Adherent Escherichia coli
C1563018,bact,Form-bacillus
C1629557,bact,Nocardiopsis sp.
C1629836,bact,Lactobacillus rhamnosus GG
C1632892,bact,bacterium 38
C1635274,bact,Methicillin susceptible Staphylococcus aureus
C1647384,bact,bacterium O
C1650041,bact,bacterium 10
C1652223,bact,bacterium B
C1659376,bact,Brucella species
C1672752,bact,Elizabethkingia
C1680786,bact,Staphylococcus pseudintermedius
C1687130,bact,Salinispora tropica
C1689283,bact,Streptomyces tsukubensis
C1690490,bact,Zoonotic bacteria
C1894384,bact,Cronobacter
C1898603,bact,Burkholderia oklahomensis
C1899938,bact,Candidatus Mycoplasma turicensis
C1905606,bact,Streptomyces roseochromogenus
C1920347,bact,bacterium C01
C1927848,bact,Parabacteroides
C1932006,bact,Pseudomonas protegens
C1933025,bact,Brachyspira suanatina
C1937245,bact,Moraxella bovoculi
C1947526,bact,bacterium V
C1947862,bact,Lysinibacillus
C1979924,bact,Meningitidis
C1979958,bact,Paratyphi
C1980009,bact,Typhi
C2268197,bact,Fusobacteriales
C2268822,bact,Mycobacterium caprae
C2275022,bact,Scytonema varium
C2292267,bact,Rickettsia hoogstraalii
C2292616,bact,Candidatus Neoehrlichia
C2293737,bact,Pseudomonas taiwanensis
C2308258,bact,Sediminibacterium
C2309303,bact,Phylum Synergistetes
C2314846,bact,Xanthomonas citri
C2315643,bact,Francisella tularensis subspecies japonica
C2584567,bact,Ruminococcaceae
C2585424,bact,Streptococcus equi ruminatorum
C2585628,bact,Symbiotes <prokaryote>
C2585856,bact,Agrobacterium rhizogenes
C2632496,bact,Gallibacterium melopsittaci
C2658870,bact,Blautia
C2659813,bact,Butyricimonas
C2717853,bact,Weisella
C2717874,bact,Uropathogenic Escherichia coli
C2758369,bact,Janibacter hoylei
C2828040,bact,Aerobic Gram Negative Bacillus
C2828043,bact,Aerobic Gram Positive Coccus
C2936798,bact,Class Mollicutes
C2945712,bact,bulgaricus
C2960610,bact,Multidrug-resistant Acinetobacter
C2960635,bact,Carbapenem resistant Klebsiella pneumoniae
C2960746,bact,Carbapenem resistant Acinetobacter
C3100980,bact,bacterium 3.4
C3131018,bact,Christensenellaceae
C3179193,bact,Mollicutes
C3266394,bact,Escherichia coli serogroup O149
C3266560,bact,Escherichia coli serogroup O7
C3348309,bact,bacterium 24
C3348315,bact,bacterium 42
C3380118,bact,Trueperella
C3592676,bact,Megasphaera massiliensis
C3610183,bact,Edwardsiella piscicida
C3622172,bact,Brachyspira hampsonii
C3656682,bact,Carbapenem resistant bacteria
C3686470,bact,Spiral bacterium
C3714984,bact,Bartonella vinsonii
C3750535,bact,bacterium PG
C3826678,bact,Sporeforming bacteria
C3871190,bact,Citrobacter sp.
C3905830,bact,Streptomyces lactacystinaeus
C3937572,bact,bacterium 57
C3937574,bact,bacterium 67
C3937576,bact,bacterium 71
C3938231,bact,Mycobacterium tuberculosis complex sp.
C3945544,bact,bacterium LF-3
C3946476,bact,Lachnoclostridium
C4038420,bact,Mycobacterium abscessus Complex
C4039163,bact,Carbapenem-Resistant Enterobacteriaceae
C4039743,bact,Multidrug resistant Pseudomonas aeruginosa
C4040100,bact,Methicillin resistant Staphylococcus
C4041017,bact,Vancomycin resistant Enterococcus faecium
C4047411,bact,Multiple drug-resistant Acinetobacter baumannii
C4048689,bact,Class Chloroflexia
C4048836,bact,Salmonella enterica subsp. enterica serovar typhi
C4055471,bact,Anaerobic Gram Positive Bacteria
C4075455,bact,Multiple drug-resistant Klebsiella pneumoniae
C4075667,bact,"Beta-hemolytic Streptococcus, non-Group A"
C4076168,bact,Multidrug-resistant bacteria
C4275270,bact,Carbapenem resistant Acinetobacter baumannii
C4277510,bact,Extraintestinal Pathogenic Escherichia coli
C4277688,bact,Nitrogen-Fixing Bacteria
C4279918,bact,Lactobacillus GG
C4280067,bact,Bifidobacterium BB-12
C4288031,bact,Vancomycin Susceptible Enterococcus
C4289990,bact,Aerobic Gram-Negative Coccobacillus
C4316793,bact,Mycobacterium abscessus abscessus
C4316902,bact,Enteric Bacteria
C4386998,bact,Mycobacterium mungi
C4406408,bact,Chryseobacterium sp.
C4415466,bact,Actinobacteria bacterium
C4430352,bact,Bacillales bacterium
C4433919,bact,Cutibacterium
C4442505,bact,Mediterranea
C4448214,bact,Pasteurellaceae bacterium
C4458050,bact,Rappaport
C4511877,bact,Carbapenem resistant Pseudomonas aeruginosa
C4511879,bact,Ampicillin resistant bacteria
C4511886,bact,ESBL (Extended spectrum beta-lactamase producing) Enterobacteriaceae
C4565718,bact,Veillonella sp.
C4572684,bact,Proteobacteria bacterium
C4603677,bact,endophytic bacterium
C4695382,bact,Intracellular bacteria
C4697034,bact,Corynebacterium spp
C4698067,bact,Acinetobacter baumanii
C4698073,bact,Pasteur strain
C4698074,bact,Sterne strain
C4698075,bact,Virulent strain
C4698563,bact,Salmonella Typhimurium phage type DT104
C4698736,bact,Clostridium spp
C4698738,bact,Bacteroides spp
C4876065,bact,rumen bacterium
C5126194,bact,Spirochaetes bacterium
C5141338,bact,Bacterial strain
C5141340,bact,Mycobacterial strain
C5142779,bact,Escherichia coli 1
C5142780,bact,Escherichia coli 2
C5142789,bact,Acinetobacter spp
C5190749,bact,Vancomycin susceptible Enterococcus faecium
C5190856,bact,Gram-positive pleomorphic bacillus
